,富国天惠,兴全全球视野,兴全趋势,汇添富优势精选
Date,161005.OF,340006.OF,163402.OF,519008.OF
24/10/2018,9.036096,4.901022,12.222972,9.496164
25/10/2018,8.948362,4.900646,12.235235,9.435098
26/10/2018,8.862325,4.809481,12.17596,9.375618
29/10/2018,8.583839,4.765783,11.930683,9.07465
30/10/2018,8.646668,4.829447,11.967475,9.141664
31/10/2018,8.812515,4.924379,12.108509,9.358567
01/11/2018,8.920626,4.966947,12.229104,9.510043
02/11/2018,9.289112,5.142495,12.680822,9.897455
05/11/2018,9.226282,5.110098,12.676734,9.874853
06/11/2018,9.181,5.095029,12.646074,9.794753
07/11/2018,9.139114,5.064139,12.592931,9.779289
08/11/2018,9.051945,5.028351,12.496864,9.768186
09/11/2018,8.980059,4.982392,12.439633,9.691258
12/11/2018,9.155529,5.104824,12.682866,9.835993
13/11/2018,9.265904,5.143248,12.793241,9.946625
14/11/2018,9.171944,5.103317,12.699218,9.853837
15/11/2018,9.278923,5.120646,12.821856,9.904196
16/11/2018,9.310621,5.135337,12.926099,9.884766
19/11/2018,9.290244,5.157187,12.917923,9.885559
20/11/2018,9.053077,5.04455,12.656294,9.711085
21/11/2018,9.074586,5.079207,12.717614,9.742411
22/11/2018,9.040059,5.061878,12.662426,9.738842
23/11/2018,8.829496,4.963933,12.349698,9.505285
26/11/2018,8.772893,4.960543,12.329258,9.482286
27/11/2018,8.827231,4.960543,12.378314,9.506871
28/11/2018,8.935909,5.041159,12.580667,9.624641
29/11/2018,8.817043,4.971844,12.38649,9.555248
30/11/2018,8.896853,5.023077,12.507084,9.615124
03/12/2018,9.193453,5.159447,12.840252,9.870491
04/12/2018,9.221188,5.162084,12.815724,9.91411
05/12/2018,9.182132,5.192597,12.850472,9.887146
06/12/2018,8.974965,5.083351,12.668558,9.630589
07/12/2018,8.964777,5.075817,12.676734,9.539386
10/12/2018,8.884967,5.034002,12.617459,9.414479
11/12/2018,8.930815,5.056604,12.678778,9.462459
12/12/2018,8.920626,5.042289,12.680822,9.482286
13/12/2018,9.064398,5.131947,12.850472,9.631382
14/12/2018,8.92006,5.029105,12.621547,9.454132
17/12/2018,8.800628,4.954892,12.537744,9.331603
18/12/2018,8.725912,4.891228,12.427369,9.250711
19/12/2018,8.563462,4.827564,12.280203,9.080202
20/12/2018,8.52384,4.832461,12.259763,9.042134
21/12/2018,8.420256,4.79366,12.21684,8.962431
24/12/2018,8.5295,4.85544,12.34561,9.025877
25/12/2018,8.486482,4.852427,12.327214,9.016756
26/12/2018,8.431577,4.82907,12.288379,8.99693
27/12/2018,8.359125,4.82568,12.151432,8.933881
28/12/2018,8.378936,4.840749,12.075805,8.972345
02/01/2019,8.225542,4.736776,11.87754,8.831179
03/01/2019,8.128185,4.690064,11.810089,8.761786
04/01/2019,8.321201,4.780098,11.992002,8.899383
07/01/2019,8.407238,4.838488,12.126905,8.946967
08/01/2019,8.393087,4.833591,12.110553,8.931898
09/01/2019,8.487614,4.870132,12.235235,9.053237
10/01/2019,8.484784,4.841879,12.312906,9.070288
11/01/2019,8.539688,4.863351,12.339478,9.102011
14/01/2019,8.462708,4.757872,12.251587,9.031428
15/01/2019,8.635347,4.849036,12.455985,9.230091
16/01/2019,8.675536,4.870509,12.380358,9.303053
17/01/2019,8.594593,4.844892,12.278159,9.268158
18/01/2019,8.695913,4.922118,12.453941,9.432719
21/01/2019,8.737799,4.950372,12.601107,9.53899
22/01/2019,8.638178,4.888968,12.54592,9.393462
23/01/2019,8.6778,4.890475,12.543876,9.434305
24/01/2019,8.73044,4.913831,12.621547,9.464838
25/01/2019,8.808553,4.929653,12.723745,9.531852
28/01/2019,8.7961,4.905543,12.652206,9.561989
29/01/2019,8.810251,4.90705,12.648118,9.617503
30/01/2019,8.750251,4.856194,12.564315,9.526697
31/01/2019,8.774025,4.867118,12.574535,9.570316
01/02/2019,8.971003,4.977872,12.848428,9.754704
11/02/2019,9.154963,5.079584,13.058957,9.985486
12/02/2019,9.267603,5.122529,13.226563,10.063603
13/02/2019,9.421563,5.215577,13.453445,10.14053
14/02/2019,9.466845,5.205406,13.484104,10.170666
15/02/2019,9.320243,5.12818,13.318542,9.979934
18/02/2019,9.636088,5.290166,13.792745,10.244421
19/02/2019,9.606088,5.242323,13.819316,10.227371
20/02/2019,9.596466,5.23705,13.845888,10.235698
21/02/2019,9.519486,5.214447,13.870416,10.198027
22/02/2019,9.700049,5.402426,14.242419,10.356244
25/02/2019,10.166458,5.726775,14.853568,10.807101
26/02/2019,10.075327,5.649172,14.624642,10.618748
27/02/2019,10.006837,5.596056,14.395717,10.541424
28/02/2019,10.228155,5.671022,14.475432,10.670694
01/03/2019,10.361738,5.727905,14.630774,10.805515
04/03/2019,10.505509,5.816056,14.890359,10.912579
05/03/2019,10.609093,5.851843,15.107021,10.949457
06/03/2019,10.592678,5.905336,15.119284,10.928044
07/03/2019,10.520792,5.857117,14.906711,10.748811
08/03/2019,10.293248,5.750885,14.622598,10.445464
11/03/2019,10.685507,5.923042,14.990514,10.692503
12/03/2019,10.816259,6.022494,15.160164,10.766258
13/03/2019,10.738147,5.941878,15.000734,10.678228
14/03/2019,10.618715,5.925302,14.867875,10.669901
15/03/2019,10.915315,6.004412,15.062053,10.886804
18/03/2019,11.226065,6.138144,15.505596,11.282941
19/03/2019,11.240216,6.112905,15.448364,11.240512
20/03/2019,11.192669,6.089549,15.450408,11.221478
21/03/2019,11.221537,6.135884,15.472892,11.215133
22/03/2019,11.288894,6.143795,15.429969,11.26589
25/03/2019,11.115689,6.028145,15.139724,11.037883
26/03/2019,10.980408,5.926056,14.914887,10.894735
27/03/2019,11.180783,6.024377,15.049789,11.091812
28/03/2019,11.080595,5.993487,14.976206,11.041452
29/03/2019,11.467194,6.185233,15.491288,11.414589
01/04/2019,11.811339,6.350233,15.912347,11.751642
02/04/2019,11.845301,6.312939,15.914391,11.729833
03/04/2019,11.912093,6.358144,16.081997,11.7679
04/04/2019,11.976054,6.383761,16.112656,11.818656
08/04/2019,12.036619,6.324617,16.012502,11.834517
09/04/2019,12.021336,6.344959,16.014546,11.903911
10/04/2019,12.092656,6.355507,16.059513,12.040714
11/04/2019,11.763227,6.21311,15.648674,11.687404
12/04/2019,11.693039,6.202186,15.593487,11.604925
15/04/2019,11.62455,6.158487,15.45654,11.542669
16/04/2019,11.833981,6.296363,15.763137,11.766314
17/04/2019,11.85549,6.338179,15.865335,11.728247
18/04/2019,11.815302,6.327254,15.902127,11.757194
19/04/2019,11.964734,6.394309,15.959358,11.953477
22/04/2019,11.743982,6.259069,15.697729,11.681456
23/04/2019,11.730397,6.215747,15.554651,11.723488
24/04/2019,11.776812,6.235336,15.644586,11.736177
25/04/2019,11.58323,6.143418,15.362517,11.484776
26/04/2019,11.512476,6.114412,15.284846,11.306336
29/04/2019,11.66304,6.18674,15.397265,11.491517
30/04/2019,11.715114,6.182596,15.354342,11.507775
06/05/2019,11.031917,5.851843,14.657346,10.92963
07/05/2019,11.143991,5.896672,14.865831,11.094984
08/05/2019,10.996257,5.874446,14.685962,10.961353
09/05/2019,10.773807,5.753145,14.522444,10.739691
10/05/2019,11.228329,5.970508,15.070229,11.134637
13/05/2019,11.151915,5.901946,14.894447,11.02678
14/05/2019,11.075501,5.859754,14.775897,10.926061
15/05/2019,11.325686,6.005165,15.051833,11.200065
16/05/2019,11.446816,6.011569,15.113152,11.251218
17/05/2019,11.147387,5.873316,14.771809,11.033918
20/05/2019,10.984936,5.814549,14.67983,10.937957
21/05/2019,11.141726,5.916261,14.890359,11.093001
22/05/2019,11.146821,5.913624,14.961898,11.055727
23/05/2019,10.864938,5.808522,14.82904,10.838427
24/05/2019,10.878523,5.791569,14.749325,10.800757
27/05/2019,11.041539,5.877083,14.965986,10.869357
28/05/2019,11.074369,5.923795,15.111109,10.98792
29/05/2019,11.081161,5.93585,15.11724,10.951439
30/05/2019,11.023992,5.904583,15.021174,10.865392
31/05/2019,11.012672,5.932083,15.002778,10.851116
03/06/2019,11.006445,5.906467,14.918975,10.785689
04/06/2019,10.884749,5.828111,14.767721,10.694883
05/06/2019,10.812297,5.828111,14.771809,10.648092
06/06/2019,10.704186,5.752391,14.563323,10.55451
10/06/2019,10.86607,5.829241,14.761589,10.67228
11/06/2019,11.225499,5.953556,15.18878,10.986731
12/06/2019,11.115689,5.926432,15.084537,10.907424
13/06/2019,11.113425,5.915131,15.037525,10.865788
14/06/2019,10.999087,5.884241,14.882183,10.794412
17/06/2019,10.97305,5.865028,14.79838,10.761897
18/06/2019,11.00871,5.90835,14.878095,10.826928
19/06/2019,11.168896,6.016467,15.074317,10.969283
20/06/2019,11.47059,6.144549,15.397265,11.278975
21/06/2019,11.539079,6.184103,15.481068,11.236943
24/06/2019,11.557758,6.196535,15.505596,11.267476
25/06/2019,11.472854,6.132494,15.34821,11.148119
26/06/2019,11.501155,6.168658,15.356386,11.215133
27/06/2019,11.698134,6.246638,15.464716,11.353523
28/06/2019,11.680587,6.233829,15.417705,11.37454
01/07/2019,12.084166,6.428213,15.771312,11.692162
02/07/2019,12.20473,6.481329,15.675246,11.746091
03/07/2019,12.036619,6.389035,15.595531,11.596201
04/07/2019,11.884357,6.346089,15.50764,11.453053
05/07/2019,12.043978,6.399583,15.532167,11.514912
08/07/2019,11.78417,6.295233,15.250099,11.27501
09/07/2019,11.75134,6.29448,15.221483,11.205617
10/07/2019,11.715114,6.288076,15.219439,11.202048
11/07/2019,11.703794,6.304274,15.250099,11.246856
12/07/2019,11.728699,6.323863,15.387045,11.328145
15/07/2019,11.836245,6.386774,15.432013,11.311491
16/07/2019,11.715114,6.365678,15.427925,11.212358
17/07/2019,11.758699,6.387528,15.462672,11.248442
18/07/2019,11.609833,6.322733,15.32777,11.14574
19/07/2019,11.63587,6.363042,15.470848,11.251614
22/07/2019,11.581531,6.374343,15.393177,11.241305
23/07/2019,11.639267,6.427836,15.571003,11.31268
24/07/2019,11.806245,6.49263,15.675246,11.395556
25/07/2019,11.9353,6.551021,15.734521,11.51055
26/07/2019,11.992469,6.573247,15.861247,11.531963
29/07/2019,11.999261,6.560439,15.859203,11.512136
30/07/2019,12.037185,6.603384,15.891907,11.568444
31/07/2019,11.92964,6.563076,15.793796,11.464949
01/08/2019,11.848697,6.506945,15.675246,11.319818
02/08/2019,11.768887,6.476809,15.521948,11.234167
05/08/2019,11.528325,6.357768,15.28689,11.061675
06/08/2019,11.457005,6.345713,15.141768,10.959766
07/08/2019,11.389647,6.35287,15.068185,10.920906
08/08/2019,11.604739,6.470028,15.246011,11.094588
09/08/2019,11.548136,6.410507,15.119284,11.014884
12/08/2019,11.77568,6.538589,15.32777,11.161602
13/08/2019,11.695303,6.471158,15.133592,11.097363
14/08/2019,11.790962,6.552904,15.151988,11.190152
15/08/2019,11.85266,6.648212,15.31755,11.239322
16/08/2019,11.920017,6.683623,15.354342,11.263907
19/08/2019,12.24888,6.85239,15.632322,11.424899
20/08/2019,12.27605,6.838829,15.693641,11.432433
21/08/2019,12.261899,6.835062,15.763137,11.433226
22/08/2019,12.311144,6.823007,15.679334,11.469707
23/08/2019,12.406237,6.876877,15.783576,11.626338
26/08/2019,12.265861,6.82602,15.679334,11.469707
27/08/2019,12.46284,6.945438,15.754961,11.587478
28/08/2019,12.433972,6.907014,15.759049,11.475259
29/08/2019,12.472462,6.908897,15.748829,11.504602
30/08/2019,12.527933,6.892322,15.662982,11.510154
02/09/2019,12.7051,7.003829,15.834676,11.612856
03/09/2019,12.778118,7.015507,15.78562,11.543066
04/09/2019,12.848872,7.026055,15.920523,11.578754
05/09/2019,12.947361,7.069753,16.047249,11.701679
06/09/2019,12.984153,7.095746,16.075865,11.705644
09/09/2019,13.208301,7.208383,16.257779,11.776624
10/09/2019,13.12283,7.155267,16.249603,11.786537
11/09/2019,12.923022,7.094616,16.169888,11.66956
12/09/2019,13.054907,7.120233,16.312966,11.803588
16/09/2019,13.020945,7.120233,16.288438,11.744505
17/09/2019,12.864155,7.01626,16.094261,11.553376
18/09/2019,12.963776,7.077287,16.204635,11.625941
19/09/2019,13.013586,7.138691,16.29457,11.643389
20/09/2019,13.088302,7.171842,16.341582,11.726264
23/09/2019,12.910569,7.099513,16.210767,11.554565
24/09/2019,12.972266,7.139068,16.273917,11.607304
25/09/2019,12.843777,7.047904,16.140601,11.586685
26/09/2019,12.628686,6.991397,16.028335,11.577168
27/09/2019,12.713591,7.019274,16.023657,11.587478
30/09/2019,12.576045,6.947322,15.920746,11.503413
08/10/2019,12.580574,6.948075,15.993251,11.604132
09/10/2019,12.608875,6.993657,16.098501,11.651716
10/10/2019,12.813778,7.09876,16.215445,11.830552
11/10/2019,12.873777,7.088212,16.264561,11.945547
14/10/2019,12.947361,7.120609,16.379166,12.022077
15/10/2019,12.842645,7.093863,16.388522,11.980045
16/10/2019,12.801325,7.075781,16.381505,11.969339
17/10/2019,12.830193,7.072013,16.358117,12.022077
18/10/2019,12.66944,6.986876,16.175684,11.977666
21/10/2019,12.621894,6.994034,16.238834,11.965373
22/10/2019,12.736798,7.07465,16.304322,11.985596
23/10/2019,12.598121,7.003452,16.112534,11.844431
24/10/2019,12.563593,6.969924,15.99559,11.794864
25/10/2019,12.630384,7.064102,16.07979,11.854741
28/10/2019,12.73793,7.12287,16.119551,12.060938
29/10/2019,12.697742,7.027185,16.040029,12.062524
30/10/2019,12.63378,6.971808,16.000268,12.017319
31/10/2019,12.664346,6.955609,15.958168,12.05499
01/11/2019,12.882267,7.032459,16.182701,12.361906
04/11/2019,12.988115,7.148486,16.301983,12.492762
05/11/2019,13.082642,7.15828,16.318356,12.583171
06/11/2019,13.023209,7.120609,16.199073,12.570879
07/11/2019,13.050944,7.18352,16.283272,12.625204
08/11/2019,13.008492,7.191054,16.180362,12.567706
11/11/2019,12.783212,7.045644,15.869291,12.32146
12/11/2019,12.821136,7.10102,15.885663,12.281013
13/11/2019,12.913399,7.07352,15.948813,12.409093
14/11/2019,12.968304,7.138315,16.014301,12.447557
15/11/2019,12.915097,7.087459,15.873969,12.401163
18/11/2019,12.928682,7.121363,15.960507,12.495141
19/11/2019,13.099623,7.23513,16.124229,12.668426
20/11/2019,13.020379,7.243417,16.021318,12.59586
21/11/2019,12.93038,7.157527,15.967524,12.443592
22/11/2019,12.703968,7.052424,15.895019,12.229861
25/11/2019,12.730006,7.033212,15.986235,12.186638
26/11/2019,12.80925,7.075781,16.040029,12.254842
27/11/2019,12.746986,7.047527,15.951152,12.157692
28/11/2019,12.724911,7.056191,15.909052,12.104953
29/11/2019,12.590196,7.063726,15.827191,11.963391
02/12/2019,12.640007,7.085952,15.951152,11.951098
03/12/2019,12.738496,7.098383,16.07979,11.998682
04/12/2019,12.806986,7.108554,16.028335,12.018905
05/12/2019,12.912267,7.195198,16.135923,12.09385
06/12/2019,13.064529,7.246431,16.206089,12.283392
09/12/2019,13.067925,7.238143,16.229478,12.174743
10/12/2019,13.132453,7.303691,16.446994,12.248894
11/12/2019,13.124528,7.276191,16.458688,12.214396
12/12/2019,13.095095,7.281089,16.388522,12.121607
13/12/2019,13.245658,7.374136,16.568616,12.349613
16/12/2019,13.309054,7.496191,16.701932,12.501485
17/12/2019,13.421128,7.524821,16.835248,12.620049
18/12/2019,13.369053,7.530095,16.779115,12.550655
19/12/2019,13.341317,7.516533,16.774437,12.521709
20/12/2019,13.262073,7.466431,16.690237,12.472935
23/12/2019,13.15566,7.330061,16.60136,12.374992
24/12/2019,13.289243,7.400506,16.804842,12.466987
25/12/2019,13.35094,7.430643,16.875009,12.413059
26/12/2019,13.369619,7.499581,17.005986,12.475711
27/12/2019,13.352072,7.436671,17.027036,12.418214
30/12/2019,13.494145,7.487903,17.160352,12.503468
31/12/2019,13.585276,7.51804,17.228179,12.568499
02/01/2020,13.800367,7.673999,17.571994,12.795316
03/01/2020,13.769802,7.689444,17.550945,12.73425
06/01/2020,13.756783,7.73352,17.62345,12.733457
07/01/2020,14.006402,7.81715,17.649177,12.900397
08/01/2020,13.89546,7.698485,17.459728,12.731871
09/01/2020,14.091873,7.823177,17.681922,12.947188
10/01/2020,14.105457,7.840882,17.705311,12.959877
13/01/2020,14.263946,7.962184,17.850321,13.071699
14/01/2020,14.151306,7.949752,17.784832,13.018564
15/01/2020,14.147344,7.947115,17.742733,12.994491
16/01/2020,14.196022,8.003622,17.721683,12.966194
17/01/2020,14.207909,8.019444,17.836288,12.963238
20/01/2020,14.420736,8.120403,17.906454,13.043482
21/01/2020,14.23055,8.058999,17.609417,12.919315
22/01/2020,14.334699,8.142252,17.850321,13.027855
23/01/2020,13.837159,7.93054,17.457389,12.630858
03/02/2020,12.816608,7.397493,16.484416,11.662437
04/02/2020,13.311318,7.760643,17.071474,12.20303
05/02/2020,13.406411,7.901156,17.338107,12.260468
06/02/2020,13.717727,8.163725,17.787171,12.510914
07/02/2020,13.725086,8.221362,17.859677,12.516404
10/02/2020,13.842254,8.307252,18.088887,12.5806
11/02/2020,13.957158,8.309889,18.130986,12.706879
12/02/2020,14.113382,8.450026,18.194136,12.843716
13/02/2020,14.03244,8.369409,18.177764,12.765161
14/02/2020,14.134325,8.369033,18.315758,12.853852
17/02/2020,14.496584,8.565676,18.671267,13.091628
18/02/2020,14.570168,8.644409,18.785872,13.115702
19/02/2020,14.516961,8.527252,18.741434,13.050662
20/02/2020,14.789787,8.670402,19.005727,13.290972
21/02/2020,14.913182,8.805642,19.052505,13.363614
24/02/2020,15.058651,8.825231,19.12501,13.39909
25/02/2020,15.018463,8.856121,19.204532,13.429076
26/02/2020,14.519225,8.558895,18.99871,13.018564
27/02/2020,14.614884,8.648553,19.108638,13.113168
28/02/2020,14.021119,8.323827,18.556662,12.630858
02/03/2020,14.441679,8.590916,19.155415,13.006316
03/03/2020,14.577526,8.729923,19.181143,13.097541
04/03/2020,14.655638,8.693005,19.412692,13.234801
05/03/2020,14.870163,8.775882,19.632546,13.500029
06/03/2020,14.704883,8.674546,19.464147,13.442169
09/03/2020,14.116778,8.323827,18.783534,12.906222
10/03/2020,14.406019,8.518964,19.127349,13.100075
11/03/2020,14.172249,8.370539,18.949594,12.945922
12/03/2020,13.835461,8.195745,18.650217,12.604251
13/03/2020,13.6532,8.166362,18.500529,12.485996
16/03/2020,12.932644,7.789273,17.677244,11.881208
17/03/2020,12.980191,7.838246,17.5603,11.90317
18/03/2020,12.789439,7.716568,17.263262,11.765065
19/03/2020,12.721609,7.644992,17.293668,11.628228
20/03/2020,12.991737,7.805848,17.595383,11.805187
23/03/2020,12.52288,7.516533,17.057441,11.380316
24/03/2020,12.865003,7.666842,17.466745,11.716074
25/03/2020,13.220216,7.917732,17.871371,11.979613
26/03/2020,13.139891,7.921499,17.843304,12.009599
27/03/2020,13.136321,7.855574,17.857338,11.931466
30/03/2020,12.950683,7.704136,17.6866,11.691579
31/03/2020,13.041717,7.70715,17.604739,11.924287
01/04/2020,12.957822,7.659307,17.548606,11.90317
02/04/2020,13.218431,7.809239,17.805882,12.019735
03/04/2020,13.210696,7.753862,17.85266,11.967365
07/04/2020,13.580188,7.970848,18.350841,12.392237
08/04/2020,13.547464,7.893999,18.357858,12.254977
09/04/2020,13.687288,7.988554,18.390602,12.459389
10/04/2020,13.552223,7.809615,18.236236,12.206408
13/04/2020,13.570668,7.750095,18.325113,12.137567
14/04/2020,13.917551,7.963314,18.704012,12.361829
15/04/2020,13.761067,7.901533,18.488835,12.226258
16/04/2020,13.783082,7.984033,18.530935,12.393504
17/04/2020,13.884826,7.999478,18.647879,12.554837
20/04/2020,14.030005,8.054478,18.725062,12.661266
21/04/2020,13.915171,8.022081,18.56134,12.629169
22/04/2020,14.066895,8.086499,18.711028,12.832735
23/04/2020,14.038335,8.044684,18.713367,12.869901
24/04/2020,13.964556,7.918108,18.523918,12.771919
27/04/2020,14.085935,7.951259,18.502868,12.863988
28/04/2020,14.175184,8.002115,18.816278,12.965772
29/04/2020,14.14127,8.011156,18.806922,13.002515
30/04/2020,14.273359,8.163348,18.947255,12.940854
06/05/2020,14.414968,8.219855,19.085249,12.994068
07/05/2020,14.463757,8.195745,18.975322,13.195524
08/05/2020,14.619646,8.306122,19.174126,13.295618
11/05/2020,14.610126,8.330231,19.211548,13.221709
12/05/2020,14.699971,8.399923,19.319137,13.434567
13/05/2020,14.825515,8.431567,19.307442,13.571404
14/05/2020,14.677956,8.346053,19.06186,13.480602
15/05/2020,14.670816,8.32232,19.003388,13.540574
18/05/2020,14.79279,8.273348,19.174126,13.617439
19/05/2020,15.015319,8.408587,19.443097,13.844234
20/05/2020,14.826705,8.332868,19.190498,13.608992
21/05/2020,14.769585,8.310266,18.996371,13.611949
22/05/2020,14.411398,8.14941,18.647879,13.391911
25/05/2020,14.482202,8.114375,18.673606,13.615327
26/05/2020,14.769585,8.271464,18.912172,13.866618
27/05/2020,14.608341,8.179547,18.783534,13.752587
28/05/2020,14.596441,8.171636,18.764823,13.681212
29/05/2020,14.76423,8.253005,18.928544,14.009791
01/06/2020,15.179537,8.504649,19.347203,14.38905
02/06/2020,15.249747,8.436087,19.302765,14.028796
03/06/2020,15.269382,8.4553,19.400997,14.039355
04/06/2020,15.394331,8.444752,19.335509,14.052447
05/06/2020,15.412776,8.450779,19.284054,14.134381
08/06/2020,15.447286,8.425539,19.365914,13.967557
09/06/2020,15.599605,8.474512,19.464147,14.22096
10/06/2020,15.679334,8.526498,19.405675,14.334146
11/06/2020,15.53237,8.505779,19.272359,14.27333
12/06/2020,15.58592,8.57208,19.284054,14.506038
15/06/2020,15.452046,8.605608,19.171787,14.445221
16/06/2020,15.774533,8.770608,19.426725,14.939357
17/06/2020,15.814993,8.800745,19.503908,14.987081
18/06/2020,15.945892,8.839923,19.557702,14.91655
19/06/2020,16.186271,8.95934,19.72844,15.262445
22/06/2020,16.138671,8.993998,19.705052,15.252309
23/06/2020,16.409394,9.09232,19.726102,15.556814
24/06/2020,16.455804,9.111909,19.843046,15.565261
29/06/2020,16.465324,9.169922,19.716746,15.62101
30/06/2020,16.729502,9.360162,19.950634,16.036168
01/07/2020,17.013315,9.374477,20.35526,16.243536
02/07/2020,17.122199,9.42458,20.591487,16.3166
03/07/2020,17.208474,9.492388,20.787952,16.554376
06/07/2020,17.716005,9.765504,21.658015,16.923077
07/07/2020,17.975424,9.980606,21.79367,17.290089
08/07/2020,18.188432,10.153894,22.27314,17.632183
09/07/2020,18.625754,10.34677,22.87891,18.126318
10/07/2020,18.593029,10.410435,22.766644,18.424066
13/07/2020,19.139236,10.785263,23.323297,18.902575
14/07/2020,19.029161,10.605195,23.04497,18.579909
15/07/2020,18.957167,10.401394,22.909315,18.449406
16/07/2020,18.050988,9.987764,22.025219,17.576012
17/07/2020,18.412746,10.026565,22.345646,17.896566
20/07/2020,18.800088,10.240538,23.154898,17.95147
21/07/2020,19.195165,10.373517,23.115137,18.226834
22/07/2020,19.458749,10.436805,23.180625,18.330729
23/07/2020,19.587268,10.391976,23.122153,18.423644
24/07/2020,18.702509,9.845743,22.214668,17.401586
27/07/2020,18.769743,9.831805,22.376051,17.36611
28/07/2020,19.033921,9.910915,22.383068,17.803229
29/07/2020,19.644387,10.244305,22.832132,18.280471
30/07/2020,19.583103,10.167455,22.645022,18.17362
31/07/2020,19.750297,10.297798,22.712849,18.431246
03/08/2020,20.003765,10.512524,23.194658,18.549078
04/08/2020,19.838356,10.465435,23.199336,18.407173
05/08/2020,20.131689,10.521188,23.325636,18.579909
06/08/2020,20.031135,10.504613,23.510407,18.24415
07/08/2020,19.726497,10.335469,23.416852,18.171508
10/08/2020,19.640222,10.347147,23.368449,17.993704
11/08/2020,19.456964,10.246942,22.912442,17.836172
12/08/2020,19.020237,10.137695,22.596549,17.410878
13/08/2020,18.929797,10.179887,22.680617,17.547715
14/08/2020,19.18624,10.343757,23.062746,17.796472
17/08/2020,19.453989,10.51177,23.569703,18.028758
18/08/2020,19.671757,10.514784,23.653772,18.363249
19/08/2020,19.336774,10.321531,23.427042,18.100133
20/08/2020,19.016667,10.228106,23.19267,17.902479
21/08/2020,19.387349,10.362216,23.327689,18.33453
24/08/2020,19.684252,10.610845,23.674152,18.47179
25/08/2020,19.656287,10.634578,23.574798,18.480237
26/08/2020,19.453989,10.482763,23.475445,18.276248
27/08/2020,19.615233,10.584476,23.516205,18.544432
28/08/2020,20.232243,10.780743,23.997688,18.913556
31/08/2020,20.06029,10.618756,23.941642,18.74631
01/09/2020,20.141804,10.640982,24.084304,18.83669
02/09/2020,20.148349,10.62516,24.035901,18.947343
03/09/2020,20.070404,10.56225,23.862669,18.802058
04/09/2020,19.862156,10.460537,23.847384,18.481504
07/09/2020,19.386754,10.223586,23.564608,17.820968
08/09/2020,19.411744,10.187798,23.666509,17.670193
09/09/2020,18.800088,9.875127,22.999058,17.034997
10/09/2020,18.889337,9.834065,22.97613,17.179436
11/09/2020,19.18029,10.014887,23.128982,17.46916
14/09/2020,19.247525,10.064236,23.312403,17.591638
15/09/2020,19.517653,10.140332,23.551871,17.945135
16/09/2020,19.29572,10.12112,23.432137,17.845886
17/09/2020,19.146376,10.20249,23.297118,17.692577
18/09/2020,19.505753,10.360332,23.740388,17.927819
21/09/2020,19.371879,10.195332,23.569703,17.58108
22/09/2020,19.19933,10.101531,23.241073,17.449733
23/09/2020,19.445064,10.161428,23.241073,17.706092
24/09/2020,19.039276,9.924853,22.703545,17.325988
25/09/2020,19.029756,9.940298,22.70864,17.374134
28/09/2020,19.029161,9.873997,22.69845,17.373712
29/09/2020,19.145781,9.944065,22.833469,17.612333
30/09/2020,19.20409,9.982867,22.828374,17.663013
09/10/2020,19.767552,10.287627,23.139172,17.953582
12/10/2020,20.316138,10.554715,23.778601,18.634813
13/10/2020,20.491067,10.661325,23.865216,18.77883
14/10/2020,20.476787,10.605195,23.763315,18.759402
15/10/2020,20.316138,10.513277,23.714912,18.74631
16/10/2020,20.237003,10.437558,23.623201,18.539364
19/10/2020,20.098964,10.324921,23.528943,18.375075
20/10/2020,20.269133,10.459407,23.615559,18.69943
21/10/2020,20.174529,10.408551,23.51111,18.594691
22/10/2020,19.898451,10.291017,23.350616,18.484038
23/10/2020,19.486118,10.154271,23.047461,17.901212
26/10/2020,19.564658,10.207764,23.141719,17.976388
27/10/2020,19.749702,10.265401,23.230883,18.114915
28/10/2020,19.908566,10.389339,23.230883,18.416042
29/10/2020,20.137639,10.565263,23.185027,18.671978
30/10/2020,19.741967,10.362592,22.932822,18.506844
02/11/2020,19.96152,10.436428,23.136624,18.739975
03/11/2020,20.186429,10.502729,23.370996,18.728994
04/11/2020,20.392892,10.501976,23.442327,18.768694
05/11/2020,20.543426,10.546804,23.679247,18.910599
06/11/2020,20.214988,10.470332,23.646129,18.799524
09/11/2020,20.498207,10.666599,24.007878,19.115433
10/11/2020,20.352433,10.496702,23.844836,18.763203
11/11/2020,19.9877,10.251086,23.643582,18.382255
12/11/2020,20.072189,10.253723,23.745483,18.534296
13/11/2020,20.00079,10.212661,23.613011,18.514869
16/11/2020,20.261398,10.345264,23.94419,18.535986
17/11/2020,20.027565,10.307592,23.95438,18.27118
18/11/2020,19.93534,10.282729,24.071566,17.853065
19/11/2020,20.089444,10.37088,24.293201,17.955693
20/11/2020,20.249498,10.45451,24.540311,18.262311
23/11/2020,20.505942,10.493311,24.718637,18.378031
24/11/2020,20.316733,10.443585,24.637117,18.267801
25/11/2020,19.901426,10.249202,24.372174,17.859823
26/11/2020,19.860371,10.249202,24.461337,17.791826
27/11/2020,20.001385,10.336976,24.851109,17.78338
30/11/2020,19.977585,10.34225,24.769588,17.729743
01/12/2020,20.313163,10.542661,25.289283,18.073948
02/12/2020,20.339938,10.558859,25.276545,17.952315
03/12/2020,20.322683,10.59427,25.042173,18.074793
04/12/2020,20.521411,10.611599,25.177192,18.306656
