date,acc_name_ch,nav_adj,acc_code
17/10/2014,富国天惠,5.696963,161005.OF
20/10/2014,富国天惠,5.788265,161005.OF
21/10/2014,富国天惠,5.75416,161005.OF
22/10/2014,富国天惠,5.661792,161005.OF
23/10/2014,富国天惠,5.582569,161005.OF
24/10/2014,富国天惠,5.626977,161005.OF
27/10/2014,富国天惠,5.683818,161005.OF
28/10/2014,富国天惠,5.813844,161005.OF
29/10/2014,富国天惠,5.859317,161005.OF
30/10/2014,富国天惠,5.862159,161005.OF
31/10/2014,富国天惠,5.853988,161005.OF
03/11/2014,富国天惠,5.87637,161005.OF
04/11/2014,富国天惠,5.824857,161005.OF
05/11/2014,富国天惠,5.830186,161005.OF
06/11/2014,富国天惠,5.882054,161005.OF
07/11/2014,富国天惠,5.895199,161005.OF
10/11/2014,富国天惠,5.910475,161005.OF
11/11/2014,富国天惠,5.784357,161005.OF
12/11/2014,富国天惠,5.852923,161005.OF
13/11/2014,富国天惠,5.759134,161005.OF
14/11/2014,富国天惠,5.759134,161005.OF
17/11/2014,富国天惠,5.80212,161005.OF
18/11/2014,富国天惠,5.798568,161005.OF
19/11/2014,富国天惠,5.844752,161005.OF
20/11/2014,富国天惠,5.827699,161005.OF
21/11/2014,富国天惠,5.878146,161005.OF
24/11/2014,富国天惠,5.963409,161005.OF
25/11/2014,富国天惠,6.039079,161005.OF
26/11/2014,富国天惠,6.063592,161005.OF
27/11/2014,富国天惠,6.151697,161005.OF
28/11/2014,富国天惠,6.232341,161005.OF
01/12/2014,富国天惠,6.226657,161005.OF
02/12/2014,富国天惠,6.287051,161005.OF
03/12/2014,富国天惠,6.381906,161005.OF
04/12/2014,富国天惠,6.573747,161005.OF
05/12/2014,富国天惠,6.451182,161005.OF
08/12/2014,富国天惠,6.4963,161005.OF
09/12/2014,富国天惠,6.269999,161005.OF
10/12/2014,富国天惠,6.441945,161005.OF
11/12/2014,富国天惠,6.496655,161005.OF
12/12/2014,富国天惠,6.579786,161005.OF
15/12/2014,富国天惠,6.708391,161005.OF
16/12/2014,富国天惠,6.698799,161005.OF
17/12/2014,富国天惠,6.676773,161005.OF
18/12/2014,富国天惠,6.58547,161005.OF
19/12/2014,富国天惠,6.412458,161005.OF
22/12/2014,富国天惠,6.094855,161005.OF
23/12/2014,富国天惠,5.986856,161005.OF
24/12/2014,富国天惠,6.08775,161005.OF
25/12/2014,富国天惠,6.139973,161005.OF
26/12/2014,富国天惠,6.271065,161005.OF
29/12/2014,富国天惠,6.213868,161005.OF
30/12/2014,富国天惠,6.137131,161005.OF
31/12/2014,富国天惠,6.279236,161005.OF
05/01/2015,富国天惠,6.306235,161005.OF
06/01/2015,富国天惠,6.429511,161005.OF
07/01/2015,富国天惠,6.410682,161005.OF
08/01/2015,富国天惠,6.465037,161005.OF
09/01/2015,富国天惠,6.472853,161005.OF
12/01/2015,富国天惠,6.565576,161005.OF
13/01/2015,富国天惠,6.670733,161005.OF
14/01/2015,富国天惠,6.677128,161005.OF
15/01/2015,富国天惠,6.68068,161005.OF
16/01/2015,富国天惠,6.865771,161005.OF
19/01/2015,富国天惠,6.638049,161005.OF
20/01/2015,富国天惠,6.913021,161005.OF
21/01/2015,富国天惠,7.06997,161005.OF
22/01/2015,富国天惠,7.160311,161005.OF
23/01/2015,富国天惠,7.048533,161005.OF
26/01/2015,富国天惠,7.221177,161005.OF
27/01/2015,富国天惠,7.242231,161005.OF
28/01/2015,富国天惠,7.169498,161005.OF
29/01/2015,富国天惠,7.058103,161005.OF
30/01/2015,富国天惠,6.934458,161005.OF
02/02/2015,富国天惠,6.893498,161005.OF
03/02/2015,富国天惠,7.084516,161005.OF
04/02/2015,富国天惠,7.04126,161005.OF
05/02/2015,富国天惠,7.058486,161005.OF
06/02/2015,富国天惠,6.972355,161005.OF
09/02/2015,富国天惠,6.935606,161005.OF
10/02/2015,富国天惠,7.029776,161005.OF
11/02/2015,富国天惠,7.201271,161005.OF
12/02/2015,富国天惠,7.255246,161005.OF
13/02/2015,富国天惠,7.329892,161005.OF
16/02/2015,富国天惠,7.450092,161005.OF
17/02/2015,富国天惠,7.509809,161005.OF
25/02/2015,富国天惠,7.359751,161005.OF
26/02/2015,富国天惠,7.422148,161005.OF
27/02/2015,富国天惠,7.455451,161005.OF
02/03/2015,富国天惠,7.618525,161005.OF
03/03/2015,富国天惠,7.490669,161005.OF
04/03/2015,富国天惠,7.569526,161005.OF
05/03/2015,富国天惠,7.566081,161005.OF
06/03/2015,富国天惠,7.451623,161005.OF
09/03/2015,富国天惠,7.5523,161005.OF
10/03/2015,富国天惠,7.722647,161005.OF
11/03/2015,富国天惠,7.724944,161005.OF
12/03/2015,富国天惠,7.670203,161005.OF
13/03/2015,富国天惠,7.777388,161005.OF
16/03/2015,富国天惠,8.057982,161005.OF
17/03/2015,富国天惠,8.115785,161005.OF
18/03/2015,富国天惠,8.263546,161005.OF
19/03/2015,富国天惠,8.283452,161005.OF
20/03/2015,富国天惠,8.459541,161005.OF
23/03/2015,富国天惠,8.72444,161005.OF
24/03/2015,富国天惠,8.851147,161005.OF
25/03/2015,富国天惠,8.841577,161005.OF
26/03/2015,富国天惠,8.718698,161005.OF
27/03/2015,富国天惠,8.913927,161005.OF
30/03/2015,富国天惠,8.956801,161005.OF
31/03/2015,富国天惠,9.00312,161005.OF
01/04/2015,富国天惠,9.222848,161005.OF
02/04/2015,富国天惠,9.330416,161005.OF
03/04/2015,富国天惠,9.45942,161005.OF
07/04/2015,富国天惠,9.643548,161005.OF
08/04/2015,富国天惠,9.573495,161005.OF
09/04/2015,富国天惠,9.701351,161005.OF
10/04/2015,富国天惠,9.945578,161005.OF
13/04/2015,富国天惠,10.113628,161005.OF
14/04/2015,富国天惠,10.009123,161005.OF
15/04/2015,富国天惠,9.601822,161005.OF
16/04/2015,富国天惠,9.793989,161005.OF
17/04/2015,富国天惠,9.729295,161005.OF
20/04/2015,富国天惠,9.490427,161005.OF
21/04/2015,富国天惠,9.859831,161005.OF
22/04/2015,富国天惠,10.071903,161005.OF
23/04/2015,富国天惠,10.105207,161005.OF
24/04/2015,富国天惠,10.015248,161005.OF
27/04/2015,富国天惠,10.113246,161005.OF
28/04/2015,富国天惠,9.859065,161005.OF
29/04/2015,富国天惠,10.114394,161005.OF
30/04/2015,富国天惠,10.26828,161005.OF
04/05/2015,富国天惠,10.221961,161005.OF
05/05/2015,富国天惠,9.871698,161005.OF
06/05/2015,富国天惠,9.860213,161005.OF
07/05/2015,富国天惠,9.839925,161005.OF
08/05/2015,富国天惠,10.171431,161005.OF
11/05/2015,富国天惠,10.514039,161005.OF
12/05/2015,富国天惠,10.671754,161005.OF
13/05/2015,富国天惠,10.73683,161005.OF
14/05/2015,富国天惠,10.738744,161005.OF
15/05/2015,富国天惠,10.642661,161005.OF
18/05/2015,富国天惠,10.837507,161005.OF
19/05/2015,富国天惠,11.066422,161005.OF
20/05/2015,富国天惠,11.331321,161005.OF
21/05/2015,富国天惠,11.691921,161005.OF
22/05/2015,富国天惠,11.764271,161005.OF
25/05/2015,富国天惠,11.972132,161005.OF
26/05/2015,富国天惠,12.313209,161005.OF
27/05/2015,富国天惠,12.372926,161005.OF
28/05/2015,富国天惠,11.691921,161005.OF
29/05/2015,富国天惠,11.839683,161005.OF
01/06/2015,富国天惠,12.34345,161005.OF
02/06/2015,富国天惠,12.664238,161005.OF
03/06/2015,富国天惠,12.701753,161005.OF
04/06/2015,富国天惠,12.766829,161005.OF
05/06/2015,富国天惠,12.750751,161005.OF
08/06/2015,富国天惠,12.656199,161005.OF
09/06/2015,富国天惠,12.697542,161005.OF
10/06/2015,富国天惠,12.869803,161005.OF
11/06/2015,富国天惠,12.960527,161005.OF
12/06/2015,富国天惠,13.233465,161005.OF
15/06/2015,富国天惠,12.811617,161005.OF
16/06/2015,富国天惠,12.406612,161005.OF
17/06/2015,富国天惠,12.546718,161005.OF
18/06/2015,富国天惠,12.136354,161005.OF
19/06/2015,富国天惠,11.518129,161005.OF
23/06/2015,富国天惠,11.711827,161005.OF
24/06/2015,富国天惠,11.899017,161005.OF
25/06/2015,富国天惠,11.587416,161005.OF
26/06/2015,富国天惠,10.741424,161005.OF
29/06/2015,富国天惠,10.11937,161005.OF
30/06/2015,富国天惠,10.657207,161005.OF
01/07/2015,富国天惠,10.297756,161005.OF
02/07/2015,富国天惠,9.689484,161005.OF
03/07/2015,富国天惠,9.200646,161005.OF
06/07/2015,富国天惠,8.986277,161005.OF
07/07/2015,富国天惠,8.515813,161005.OF
08/07/2015,富国天惠,8.19579,161005.OF
09/07/2015,富国天惠,8.516196,161005.OF
10/07/2015,富国天惠,8.927708,161005.OF
13/07/2015,富国天惠,9.413484,161005.OF
14/07/2015,富国天惠,9.614455,161005.OF
15/07/2015,富国天惠,9.096906,161005.OF
16/07/2015,富国天惠,9.13289,161005.OF
17/07/2015,富国天惠,9.609095,161005.OF
20/07/2015,富国天惠,9.753029,161005.OF
21/07/2015,富国天惠,9.95132,161005.OF
22/07/2015,富国天惠,10.048552,161005.OF
23/07/2015,富国天惠,10.415276,161005.OF
24/07/2015,富国天惠,10.341013,161005.OF
27/07/2015,富国天惠,9.498466,161005.OF
28/07/2015,富国天惠,9.191841,161005.OF
29/07/2015,富国天惠,9.529855,161005.OF
30/07/2015,富国天惠,9.155858,161005.OF
31/07/2015,富国天惠,9.098438,161005.OF
03/08/2015,富国天惠,8.778415,161005.OF
04/08/2015,富国天惠,9.260363,161005.OF
05/08/2015,富国天惠,9.199114,161005.OF
06/08/2015,富国天惠,9.182271,161005.OF
07/08/2015,富国天惠,9.498083,161005.OF
10/08/2015,富国天惠,10.024053,161005.OF
11/08/2015,富国天惠,10.192103,161005.OF
12/08/2015,富国天惠,10.031326,161005.OF
13/08/2015,富国天惠,10.158416,161005.OF
14/08/2015,富国天惠,10.164541,161005.OF
17/08/2015,富国天惠,10.185978,161005.OF
18/08/2015,富国天惠,9.439131,161005.OF
19/08/2015,富国天惠,9.666516,161005.OF
20/08/2015,富国天惠,9.357977,161005.OF
